0.00102892031	0
0.5154890753	18.08369362
1.02994923	10.01340974
1.544409385	3.966428844
2.05886954	2.135694863
2.573329695	0.8787084771
3.08778985	0.5411357942
3.602250005	0.2246188353
4.116710161	0.13089765
4.631170316	0.06047033809
5.145630471	0.03074171256
5.660090626	0.01635493577
6.174550781	0.00718787487
6.689010936	0.004290090518
7.203471091	0.001753799724
7.717931246	0.001075878245
8.232391401	0.0004569740091
8.746851556	0.0002581016899
9.261311711	0.0001237055931
9.775771866	6.028216056e-05
10.29023202	3.328097741e-05
10.80469218	1.419625466e-05
11.31915233	8.62937615e-06
11.83361249	3.52434002e-06
12.34807264	2.136267183e-06
12.8625328	9.327356334e-07
13.37699295	5.07686934e-07
13.89145311	2.530902903e-07
14.40591326	1.182820708e-07
14.92037342	6.752630132e-08
15.43483357	2.815646043e-08
15.94929373	1.729570042e-08
