0.001750105873	4.135858808e-122
0.8768030423	12.64143556
1.751855979	2.486671417
2.626908915	0.8056461804
3.501961852	0.237290405
4.377014788	0.07649901696
5.252067725	0.02313218748
6.127120661	0.00733612996
7.002173598	0.002241978428
7.877226534	0.0007018993889
8.75227947	0.0002150800232
9.627332407	6.664345524e-05
10.50238534	2.038664736e-05
11.37743828	6.262296111e-06
12.25249122	1.907979875e-06
13.12754415	5.816674819e-07
14.00259709	1.763419877e-07
14.87765003	5.340570786e-08
15.75270296	1.6110625e-08
