1	10	3.16227766016838
2	9	9.486832980505138
2	11	10
3	8	18.97366596101028
3	10	40.24922359499622
4	7	28.98275349237888
4	9	92.951600308978
4	11	110.227038425243
5	6	35.4964786985977
5	8	153.3623161014465
5	10	278.854800926934
6	5	35.4964786985977
6	7	194.4222209522358
6	9	484.9742261192857
6	11	657.2670690061993
7	4	28.98275349237888
7	6	194.4222209522358
7	8	630
7	10	1187.9393923934
8	3	18.97366596101028
8	5	153.3623161014465
8	7	630
8	9	1571.496102445055
8	11	2484.753508901839
9	2	9.486832980505138
9	4	92.951600308978
9	6	484.9742261192857
9	8	1571.496102445055
9	10	3333.646651941384
10	1	3.16227766016838
10	3	40.24922359499622
10	5	278.854800926934
10	7	1187.9393923934
10	9	3333.646651941384
10	11	6325.149800597612
11	2	10
11	4	110.227038425243
11	6	657.2670690061993
11	8	2484.753508901839
11	10	6325.149800597612
