1	7	2.645751311064591
2	6	6.480740698407861
2	8	7.000000000000001
3	5	10.2469507659596
3	7	22.44994432064365
3	9	14
4	4	11.83215956619923
4	6	39.68626966596886
4	8	51.43928459844675
4	10	24.24871130596428
5	3	10.2469507659596
5	5	47.32863826479694
5	7	97.2111104761179
5	9	96.99484522385713
5	11	38.34057902536163
6	2	6.480740698407861
6	4	39.68626966596886
6	6	118.3215956619923
6	8	191.7028951268082
6	10	162.6653005407115
7	1	2.645751311064591
7	3	22.44994432064365
7	5	97.2111104761179
7	7	236.6431913239847
7	9	332.0391543176798
7	11	252
8	2	7.000000000000001
8	4	51.43928459844675
8	6	191.7028951268082
8	8	414.1255848169732
8	10	527.0958167164677
9	3	14
9	5	96.99484522385713
9	7	332.0391543176798
9	9	662.6009357071571
9	11	785.7480512225278
10	4	24.24871130596428
10	6	162.6653005407115
10	8	527.0958167164677
10	10	993.9014035607355
11	5	38.34057902536163
11	7	252
11	9	785.7480512225278
11	11	1419.859147943908
