1	5	5.477225575051661
2	4	10.95445115010332
2	6	12.24744871391589
3	3	13.41640786499874
3	5	30.98386676965933
3	7	21.21320343559642
4	2	10.95445115010332
4	4	40.24922359499622
4	6	60
4	8	32.40370349203931
5	1	5.477225575051661
5	3	30.98386676965933
5	5	80.49844718999243
5	7	97.97958971132714
5	9	45.8257569495584
6	2	12.24744871391589
6	4	60
6	6	134.1640786499874
6	8	144.9137674618944
6	10	61.48170459575759
7	3	21.21320343559642
7	5	97.97958971132714
7	7	201.246117974981
7	9	200.7984063681781
7	11	79.37253933193772
8	4	32.40370349203931
8	6	144.9137674618944
8	8	281.7445651649735
8	10	265.6313234541439
9	5	45.8257569495584
9	7	200.7984063681781
9	9	375.6594202199647
9	11	339.4112549695428
10	6	61.48170459575759
10	8	265.6313234541439
10	10	482.9906831399546
11	7	79.37253933193772
11	9	339.4112549695428
11	11	603.7383539249432
