1	6	6.48074069840786
2	5	14.49137674618944
2	7	15.87450786638755
3	4	20.4939015319192
3	6	45.8257569495584
3	8	29.69848480983499
4	3	20.4939015319192
4	5	70.9929573971954
4	7	97.21111047611791
4	9	48.49742261192856
5	2	14.49137674618944
5	4	70.9929573971954
5	6	158.7450786638755
5	8	171.4642819948225
5	10	72.74613391789285
6	1	6.48074069840786
6	3	45.8257569495584
6	5	158.7450786638755
6	7	289.8275349237888
6	9	271.1088342345192
6	11	102.8785691968935
7	2	15.87450786638755
7	4	97.21111047611791
7	6	289.8275349237888
7	8	469.5742752749559
7	10	398.4469851812158
8	3	29.69848480983499
8	5	171.4642819948225
8	7	469.5742752749559
8	9	702.7944222886235
8	11	555.6077753235641
9	4	48.49742261192856
9	6	271.1088342345192
9	8	702.7944222886235
9	10	993.9014035607355
10	5	72.74613391789285
10	7	398.4469851812158
10	9	993.9014035607355
10	11	1346.996659238619
11	6	102.8785691968935
11	8	555.6077753235641
11	10	1346.996659238619
