1	7	7.483314773547883
2	6	18.33030277982336
2	8	19.79898987322333
3	5	28.98275349237888
3	7	63.49803146555018
3	9	39.59797974644666
4	4	33.46640106136302
4	6	112.2497216032182
4	8	145.4922678357857
4	10	68.58571279792898
5	3	28.98275349237888
5	5	133.8656042454521
5	7	274.9545416973504
5	9	274.3428511917159
5	11	108.4435336938077
6	2	18.33030277982336
6	4	112.2497216032182
6	6	334.6640106136302
6	8	542.2176684690384
6	10	460.0869483043396
7	1	7.483314773547883
7	3	63.49803146555018
7	5	274.9545416973504
7	7	669.3280212272605
7	9	939.1485505499118
7	11	712.7636354360399
8	2	19.79898987322333
8	4	145.4922678357857
8	6	542.2176684690384
8	8	1171.324037147706
8	10	1490.852105341103
9	3	39.59797974644666
9	5	274.3428511917159
9	7	939.1485505499118
9	9	1874.118459436329
9	11	2222.431101294256
10	4	68.58571279792898
10	6	460.0869483043396
10	8	1490.852105341103
10	10	2811.177689154494
11	5	108.4435336938077
11	7	712.7636354360399
11	9	2222.431101294256
11	11	4015.968127363562
